"","normal_1","normal_2","normal_3","normal_4","normal_5","normal_6","HD_1","HD_2","HD_3","HD_4","HD_5","HD_6","HD_7","HD_8"
"CLDN15",19.2286059571429,35.6386110007143,51.6348287928571,19.5043026728571,20.6475991614286,14.0744844607143,6.24417493778571,28.0472282585714,121.403814242857,15.0633892035714,8.05308657885714,63.6980563114286,88.8334950621429,77.2638420321429
"DET1",112.601863022857,89.5837966092857,82.74833392,119.394650371429,109.533634092857,151.624035821429,131.272347692857,109.982753192857,135.5472277,145.189545364286,80.8324580142857,108.641746001429,114.069144697857,83.475658535
"PEX5L",6.90943427428571,6.33201427414286,5.42740305492857,3.48348780807143,3.81609810092857,4.99857532678571,4.4637342915,7.05195960428571,46.3072512942857,18.9480680757143,3.39220863992857,5.21003237657143,2.39310187078571,4.37292919371429
"LRP1B",1.20797442764286,2.84149905064286,1.596826957,22.5454552164286,2.58712186307143,7.46041263842857,26.6584134564286,26.0825352921429,15.0633892035714,1.433323458,1.9913793215,15.4815841271429,35.4364279171429,1.976168046
"CEP83",50.6834312278571,45.5404616728571,30.4471750114286,31.0385281435714,29.705372645,39.3748893114286,19.6725118764286,41.3886298392857,6.20572593807143,27.1585742485714,32.5753950042857,34.2630862485714,45.2441964935714,42.7906429335714
"CASQ1",43.1127042864286,50.0816746078571,58.2286996478571,44.5173546671429,51.1463298014286,78.639830735,41.3198371642857,101.930053748571,93.6292750928571,65.8114187192857,54.225077535,52.5691140885714,38.4357495414286,38.0921720528571
"DEF8",67.4067796785714,13.9623701064286,103.31768779,31.2790528064286,13.3374877631429,15.7404920028571,72.194997745,17.7852013185714,7.34861579821429,23.14659211,33.0047076021429,26.10712063,26.6258044264286,45.9908023285714
"MREG",57.51470446,53.7224797457143,28.9610774435714,38.5486418564286,34.7174118371429,32.3627514178571,42.8259809,46.625292725,77.1776488028571,28.3498783521429,45.2698856385714,25.4338313307143,22.3483552807143,36.8822113678571
"ALG6",240.122684428571,291.915542021429,145.942065735714,239.246703092857,205.183934057143,252.919038314286,182.125740785714,200.95273185,268.174713142857,205.453122185714,189.876478057143,229.400621585714,159.068071335714,192.5696788
"ERCC6L",35.1834327314286,17.1743557814286,67.9902968978571,37.5349668142857,65.3101129878571,44.2832785235714,34.4909853478571,6.2152371225,49.67905069,7.24968687978571,9.72091371692857,37.5955657,9.88144860114286,9.28281910971429
"DPPA4",16.7260380985714,7.26798595264286,12.2548844132857,16.7633200842857,20.4309378707143,49.2942548835714,3.40265704335714,10.9082071668571,5.22866131421429,5.08396546071429,17.86195727,42.6898974192857,7.48937798192857,23.13318001
"CXorf36",7.73468096257143,11.439207846,12.9828554540714,11.7903855213571,7.896838439,11.3659815072857,14.3851330057143,25.8333892878571,27.8142782642857,10.1951831218571,6.00328570028571,14.8358021114286,12.173377157,4.53866544742857
"LSM14B",7.18112845235714,10.4776376892857,12.0858900780714,10.5809000823571,7.42279366164286,2.95722345271429,11.8241863836429,17.7385236407143,11.5238756484286,15.205556875,10.6577759103571,19.7607117692857,7.17489992742857,40.6562306071429
"HACD1",26.3644492828571,8.93225262742857,31.4074847764286,12.2591786683571,7.7782794315,53.2604538371429,27.670516595,55.8574904421429,35.7158065471429,52.6597438957143,7.94793691985714,6.07171514957143,9.85650966007143,13.481904595
"SUGCT",5.80334538414286,11.5551360921429,5.84829628707143,2.61495335435714,2.22087225114286,2.71684006928571,7.63192782778571,43.5319243757143,3.4932217405,9.67496396614286,8.4458113305,4.66397938692857,3.1566055775,2.25261106935714
"PCDH12",12.6913333841429,17.8552186442857,13.2632846886429,11.5551360921429,19.2884965435714,15.2923888192857,33.4358210792857,14.5921689578571,16.5309448492857,9.89135875771429,13.2632846886429,23.2958640678571,8.5290575655,10.0841712071429
"KLF3",162.152646107143,170.812578221429,187.962307185714,137.489091571429,204.201769778571,146.817680807143,167.880754571429,249.624777964286,245.653403078571,243.422226607143,196.887438164286,144.703344842857,191.775852185714,100.063275292143
"PTCD2",9.11504541035714,8.84205085021429,20.7583348435714,5.93876437778571,14.3241265971429,9.42886298921429,10.6254248105714,9.73493344714286,15.1155925142857,13.404718164,5.65871431278571,14.219507225,3.68390343964286,12.4021446267857
"ATP8A2",25.2210309357143,12.3129159939286,29.8443976357143,23.1082759764286,26.048278485,40.0056282142857,23.1250212292857,5.28070450978571,12.354328575,48.734250725,23.1399632807143,32.4120266678571,34.4471903342857,43.663327635
"RANBP17",32.3242317035714,49.6129555814286,26.0343942985714,84.0655226107143,28.4588787835714,83.124803545,71.947347565,89.9775528871429,7.583678938,52.3529236021429,27.3204734221429,50.6834312278571,22.2916183964286,19.2884965435714
